"latitude","longitude","confidence"
-24.461,129.204,79
-24.475,129.163,80
-24.478,129.202,72
-24.479,129.156,70
-24.482,129.195,66
-22.824,149.423,72
-22.825,149.418,83
-22.812,149.416,97
-22.814,149.395,86
-22.305,150.064,78
-22.298,150.075,80
-22.169,146.911,95
-22.172,146.907,98
-19.661,144.517,70
-41.592,147.841,84
-41.575,147.842,81
-41.539,147.891,87
-41.591,147.838,73
-41.574,147.839,84
-41.555,147.888,87
-41.538,147.888,83
-37.166,148.097,74
-37.229,146.522,71
-37.149,148.097,90
-37.151,148.058,77
-37.132,148.097,95
-37.125,147.877,95
-37.108,147.876,96
-37.232,146.519,71
-37.144,148.094,92
-37.127,148.093,95
-37.121,147.872,98
-37.094,148.095,85
-37.105,147.87,91
-37.077,148.094,96
-37.043,148.127,91
-37.061,147.276,68
-37.071,148.083,68
-37.036,148.121,91
-36.986,147.359,81
-36.988,147.314,87
-36.99,147.264,85
-36.97,147.311,89
-36.972,147.267,82
-36.953,147.31,71
-36.984,147.355,76
-36.986,147.311,90
-36.989,147.261,84
-36.969,147.307,87
-36.971,147.264,82
-36.952,147.307,76
-36.665,147.87,83
-36.356,149.584,79
-36.358,149.579,81
-36.24,149.533,85
-36.242,149.499,97
-36.241,149.526,93
-36.243,149.492,92
-36.198,149.489,67
-36.032,149.53,82
-36,149.563,65
-36.004,149.497,76
-36.063,148.453,98
-36.065,148.412,71
-35.979,149.657,98
-35.983,149.591,95
-35.987,149.528,70
-35.964,149.654,71
-35.972,149.528,77
-36.001,149.558,78
-36.071,148.448,86
-35.98,149.652,98
-35.984,149.587,93
-36.055,148.448,89
-35.965,149.649,84
-35.973,149.524,82
-35.996,148.362,88
-35.998,148.316,90
-35.862,150.102,76
-35.849,150.071,69
-35.851,150.04,68
-35.947,148.356,66
-35.95,148.312,96
-35.987,148.353,87
-35.99,148.307,71
-35.859,150.095,66
-35.974,148.309,67
-35.847,150.064,75
-35.955,148.349,80
-35.958,148.303,83
-35.939,148.346,74
-35.942,148.3,79
-35.822,150.001,67
-35.858,148.654,76
-35.88,147.528,98
-35.882,147.48,98
-35.849,148.65,90
-35.829,148.722,85
-35.831,148.685,68
-35.833,148.649,87
-35.893,147.524,92
-35.896,147.477,78
-35.813,148.72,77
-35.876,147.524,91
-35.879,147.476,97
-35.881,147.433,67
-35.851,147.693,76
-35.853,147.652,82
-35.862,147.477,84
-35.698,149.859,93
-35.846,147.685,69
-35.697,149.851,76
-35.638,149.853,85
-35.727,148.234,71
-35.302,149.989,93
-35.31,150.044,80
-35.3,149.982,94
-35.244,149.946,96
-35.242,149.941,98
-34.95,150.11,73
-34.946,150.102,75
-34.904,150.096,71
-34.859,150.123,79
-34.861,150.095,76
-34.845,150.122,81
-34.847,150.093,87
-34.856,150.119,94
-34.858,150.09,77
-34.372,150.379,78
-34.36,150.351,72
-34.363,150.324,97
-34.349,150.322,79
-34.319,150.345,82
-34.343,150.006,74
-34.305,150.342,100
-34.307,150.316,81
-34.314,150.339,100
-34.34,150.001,70
-34.3,150.337,83
-34.289,150.109,65
-33.891,150.436,84
-33.168,150.119,84
-33.17,150.092,86
-33.172,150.065,94
-33.174,150.039,66
-33.156,150.09,89
-33.158,150.064,69
-33.029,151.528,78
-33.039,151.544,87
-33.041,151.522,82
-33.162,150.111,93
-33.164,150.084,85
-33.166,150.057,95
-33.026,151.542,76
-33.028,151.52,73
-33.15,150.082,81
-32.719,150.101,81
-32.721,150.072,91
-32.648,150.83,68
-32.728,150.095,79
-32.652,150.826,68
-32.714,150.095,79
-32.716,150.067,72
-32.634,150.221,66
-32.541,150.252,66
-32.543,150.228,73
-31.442,151.775,74
-29.408,152.598,79
-29.442,152.154,91
-29.444,152.138,100
-29.409,152.593,79
-29.445,152.15,96
-29.447,152.133,96
-29.434,152.148,99
-29.436,152.132,100
-29.421,152.163,83
-29.422,152.146,90
-29.424,152.13,95
-29.426,152.112,78
-29.413,152.128,69
-26.543,150.669,86
-26.529,150.686,91
-26.531,150.667,97
-26.519,150.666,97
-26.507,150.664,84
-26.508,150.645,67
-26.526,150.681,96
-26.528,150.662,93
-26.516,150.661,88
-26.504,150.659,69
-26.017,150.49,89
-25.415,149.233,80
-25.417,149.21,95
-25.42,149.186,81
-25.404,149.208,74
-25.407,149.227,88
-25.41,149.204,78
-25.414,149.157,70
-24.954,149.471,66
-24.928,149.468,83
-24.93,149.461,69
-36.573,140.192,81
-36.561,140.136,89
-36.551,140.133,99
-36.078,136.727,66
-36.055,136.776,100
-36.062,136.729,100
-36.064,136.717,100
-36.066,136.705,100
-36.045,136.774,100
-36.047,136.762,95
-36.049,136.75,100
-36.051,136.738,100
-36.053,136.726,100
-36.055,136.714,100
-36.057,136.703,100
-36.036,136.771,100
-36.038,136.759,100
-36.04,136.748,100
-36.042,136.736,100
-36.044,136.724,100
-36.047,136.7,100
-36.019,136.816,97
-36.021,136.805,100
-36.023,136.793,100
-36.027,136.769,100
-36.029,136.757,100
-36.031,136.745,100
-36.033,136.733,100
-36.034,136.721,100
-36.01,136.814,100
-36.012,136.802,100
-36.014,136.79,100
-36.016,136.779,100
-36.017,136.767,100
-36.019,136.755,100
-36.021,136.743,100
-36.023,136.731,100
-36.025,136.719,100
-36.027,136.707,100
-36.001,136.812,100
-36.002,136.8,100
-36.004,136.788,100
-36.006,136.776,100
-36.008,136.764,100
-36.01,136.752,100
-36.012,136.741,100
-36.014,136.729,100
-36.016,136.717,100
-35.98,136.881,85
-35.989,136.821,100
-35.991,136.81,100
-35.993,136.798,100
-35.995,136.786,100
-35.997,136.774,100
-35.999,136.762,100
-36.001,136.75,100
-36.003,136.738,100
-36.005,136.726,100
-36.007,136.714,100
-35.97,136.879,91
-35.972,136.867,90
-35.974,136.855,87
-35.976,136.843,75
-35.978,136.831,100
-35.98,136.819,100
-35.982,136.807,100
-35.984,136.795,100
-35.986,136.783,100
-35.988,136.772,100
-35.99,136.76,100
-35.992,136.748,100
-35.994,136.736,100
-35.995,136.724,100
-35.997,136.712,100
-35.967,136.841,100
-35.969,136.829,100
-35.971,136.817,100
-35.973,136.805,100
-35.975,136.793,100
-35.977,136.781,100
-35.978,136.769,100
-35.98,136.757,100
-35.982,136.745,100
-35.984,136.733,100
-35.986,136.722,100
-35.988,136.71,100
-35.963,136.834,100
-35.965,136.822,100
-35.967,136.81,100
-35.969,136.798,100
-35.971,136.786,100
-35.973,136.775,100
-35.975,136.763,100
-35.977,136.751,100
-35.979,136.739,100
-35.98,136.727,100
-35.982,136.715,100
-35.95,136.856,93
-35.952,136.844,100
-35.954,136.832,100
-35.956,136.82,100
-35.958,136.808,100
-35.96,136.796,100
-35.962,136.784,100
-35.964,136.772,100
-35.965,136.76,100
-35.967,136.749,100
-35.969,136.737,100
-35.971,136.725,100
-35.973,136.713,100
-35.975,136.701,100
-35.941,136.853,92
-35.943,136.841,100
-35.945,136.83,100
-35.947,136.818,100
-35.949,136.806,100
-35.95,136.794,100
-35.952,136.782,97
-35.954,136.77,100
-35.956,136.758,100
-35.958,136.746,100
-35.96,136.734,100
-35.962,136.723,100
-35.964,136.711,100
-35.966,136.699,100
-35.968,136.687,100
-35.932,136.851,91
-35.933,136.839,100
-35.935,136.827,100
-35.937,136.815,100
-35.939,136.803,100
-35.943,136.78,90
-35.945,136.768,100
-35.947,136.756,100
-35.949,136.744,100
-35.951,136.732,100
-35.953,136.72,100
-35.954,136.709,100
-35.956,136.697,100
-35.958,136.685,100
-35.924,136.837,96
-35.926,136.825,100
-35.928,136.813,100
-35.936,136.765,100
-35.938,136.754,100
-35.939,136.742,100
-35.941,136.73,100
-35.943,136.718,100
-35.945,136.706,100
-35.947,136.694,98
-35.949,136.683,92
-35.915,136.834,95
-35.917,136.822,100
-35.919,136.81,100
-35.926,136.763,100
-35.928,136.751,100
-35.93,136.739,100
-35.932,136.728,100
-35.934,136.716,100
-35.936,136.704,98
-35.94,136.68,100
-35.942,136.668,96
-35.949,136.621,100
-35.906,136.832,96
-35.907,136.82,100
-35.909,136.808,100
-35.911,136.796,100
-35.913,136.784,66
-35.917,136.761,100
-35.919,136.749,100
-35.921,136.737,100
-35.923,136.725,100
-35.925,136.713,100
-35.93,136.678,100
-35.932,136.666,99
-35.934,136.654,92
-35.94,136.619,100
-35.896,136.83,91
-35.898,136.818,100
-35.9,136.806,100
-35.902,136.794,100
-35.908,136.758,100
-35.91,136.747,100
-35.912,136.735,100
-35.914,136.723,100
-35.915,136.711,100
-35.917,136.699,100
-35.921,136.676,100
-35.923,136.664,93
-35.929,136.629,100
-35.931,136.617,100
-35.887,136.827,94
-35.889,136.815,100
-35.891,136.803,100
-35.893,136.792,100
-35.899,136.756,100
-35.9,136.744,100
-35.902,136.732,100
-35.904,136.721,100
-35.906,136.709,100
-35.908,136.697,100
-35.91,136.685,91
-35.912,136.673,100
-35.919,136.626,100
-35.921,136.615,100
-35.878,136.825,90
-35.88,136.813,100
-35.881,136.801,100
-35.883,136.789,100
-35.889,136.754,100
-35.891,136.742,100
-35.893,136.73,100
-35.895,136.718,100
-35.897,136.706,100
-35.901,136.683,100
-35.903,136.671,100
-35.908,136.636,90
-35.91,136.624,100
-35.912,136.612,100
-35.873,136.817,100
-35.875,136.805,100
-35.877,136.793,100
-35.881,136.77,95
-35.883,136.758,95
-35.884,136.746,100
-35.886,136.734,92
-35.888,136.722,100
-35.89,136.71,100
-35.892,136.698,99
-35.894,136.687,92
-35.896,136.675,100
-35.864,136.815,100
-35.866,136.803,100
-35.868,136.791,100
-35.871,136.767,100
-35.873,136.755,100
-35.875,136.743,100
-35.877,136.732,100
-35.879,136.72,100
-35.881,136.708,100
-35.883,136.696,96
-35.885,136.684,100
-35.886,136.673,100
-35.888,136.661,100
-35.89,136.649,91
-35.894,136.626,100
-35.896,136.614,100
-35.854,136.812,100
-35.856,136.801,100
-35.858,136.789,100
-35.862,136.765,100
-35.864,136.753,100
-35.866,136.741,100
-35.868,136.729,100
-35.872,136.706,100
-35.873,136.694,100
-35.875,136.682,100
-35.877,136.67,100
-35.879,136.658,92
-35.885,136.623,100
-35.887,136.611,100
-35.845,136.81,100
-35.847,136.798,100
-35.849,136.786,100
-35.851,136.774,100
-35.853,136.762,100
-35.855,136.751,100
-35.857,136.739,100
-35.858,136.727,100
-35.862,136.703,90
-35.864,136.691,100
-35.866,136.68,100
-35.868,136.668,99
-35.875,136.621,100
-35.877,136.609,84
-35.834,136.82,70
-35.836,136.808,100
-35.838,136.796,100
-35.84,136.784,68
-35.842,136.772,100
-35.843,136.76,100
-35.845,136.748,100
-35.847,136.736,66
-35.853,136.701,98
-35.855,136.689,100
-35.857,136.677,100
-35.859,136.666,100
-35.866,136.619,100
-35.825,136.817,100
-35.826,136.805,100
-35.828,136.793,100
-35.834,136.758,100
-35.846,136.687,100
-35.847,136.675,100
-35.849,136.663,100
-35.855,136.628,86
-35.857,136.616,92
-35.815,136.815,73
-35.817,136.803,100
-35.834,136.696,93
-35.836,136.684,98
-35.838,136.673,96
-35.84,136.661,96
-35.846,136.626,100
-35.848,136.614,93
-35.823,136.706,78
-35.825,136.694,100
-35.829,136.67,100
-35.831,136.659,96
-35.837,136.623,100
-35.814,136.704,100
-35.816,136.692,100
-35.82,136.668,100
-35.825,136.633,100
-35.827,136.621,71
-35.791,136.784,98
-35.793,136.772,100
-35.795,136.76,100
-35.805,136.701,100
-35.807,136.689,88
-35.81,136.666,100
-35.816,136.631,100
-35.818,136.619,70
-35.788,136.778,100
-35.79,136.766,100
-35.805,136.671,100
-35.81,136.636,91
-35.812,136.624,79
-35.776,136.787,68
-35.793,136.681,70
-35.795,136.669,100
-35.801,136.634,100
-35.803,136.622,87
-35.784,136.678,88
-35.786,136.667,100
-35.79,136.643,100
-35.792,136.631,99
-35.775,136.676,99
-35.777,136.664,84
-35.779,136.653,96
-35.781,136.641,100
-35.764,136.686,67
-35.766,136.674,100
-35.769,136.65,100
-35.771,136.639,100
-35.754,136.683,83
-35.756,136.672,87
-35.758,136.66,100
-35.76,136.648,100
-35.762,136.636,97
-35.747,136.669,75
-35.749,136.658,75
-35.751,136.646,75
-35.719,136.786,67
-33.993,142.202,75
-33.98,142.198,100
-33.967,142.194,84
-33.291,136.928,75
-33.282,136.925,95
-33.253,136.964,93
-33.255,136.951,99
-31.706,133.05,94
-31.691,133.091,86
-31.692,133.08,100
-31.694,133.07,100
-31.695,133.059,100
-31.697,133.048,87
-31.683,133.078,100
-31.685,133.068,100
-31.686,133.057,100
-31.688,133.047,68
-31.676,133.066,100
-31.677,133.055,100
-32.273,123.302,92
-32.255,123.338,100
-32.257,123.301,99
-32.279,123.296,65
-32.26,123.331,100
-32.263,123.294,95
-32.245,123.33,96
-32.247,123.293,100
-32.227,123.365,84
-32.229,123.328,97
-31.188,132.816,65
-30.883,132.89,94
-30.855,132.836,75
-30.846,132.834,68
-30.847,132.824,75
-30.849,132.813,77
-30.85,132.803,72
-30.838,132.822,96
-30.84,132.812,94
-30.841,132.801,93
-30.843,132.791,74
-30.834,132.789,83
-30.835,132.778,89
-30.836,132.768,93
-30.838,132.757,90
-30.348,132.645,92
-30.349,132.634,89
-30.339,132.643,72
-31.248,121.154,66
-31.229,121.199,93
-24.483,129.17,100
-21.591,139.946,99
-21.586,139.968,86
-21.592,139.938,93
-21.812,132.653,80
-20.467,134.472,85
-20.469,134.459,97
-16.788,135.934,95
-41.71,148.047,83
-41.696,148.041,89
-41.705,148.006,91
-41.69,147.999,76
-41.714,148.045,76
-41.7,148.039,94
-41.709,148.003,71
-41.694,147.996,67
-41.607,147.833,84
-41.569,147.853,87
-41.579,147.816,91
-41.559,147.841,87
-41.568,147.807,86
-37.592,147.528,91
-37.586,147.518,93
-37.126,148.077,75
-37.126,148.073,66
-37.113,147.914,74
-36.979,148.278,71
-37.127,147.911,76
-37.11,147.905,67
-36.979,148.268,74
-37.065,147.302,90
-37.07,147.214,65
-37.055,147.206,79
-37.076,147.299,91
-37.086,147.26,66
-37.065,147.203,93
-37.081,147.072,71
-36.974,147.35,86
-36.986,147.305,100
-36.959,147.343,100
-36.97,147.299,100
-36.971,147.346,100
-36.983,147.299,100
-36.956,147.336,98
-36.967,147.293,98
-38.118,141.884,88
-36.679,147.914,97
-36.691,147.87,72
-38.106,141.88,100
-38.11,141.861,91
-38.107,141.894,95
-38.111,141.874,100
-36.677,147.905,100
-36.662,147.895,91
-36.673,147.85,77
-36.929,146.79,82
-38.038,141.871,72
-38.042,141.852,100
-36.662,147.889,84
-38.033,141.864,75
-38.036,141.844,85
-36.923,146.783,85
-36.068,148.485,88
-36.083,148.433,90
-36.065,148.426,68
-36.073,148.482,85
-36.087,148.43,80
-36.056,148.474,74
-36.069,148.423,70
-35.995,148.341,80
-35.997,148.334,69
-35.944,148.316,70
-36.084,147.581,82
-36.082,147.574,75
-35.85,147.685,85
-35.863,147.635,77
-35.899,147.495,93
-35.91,147.455,72
-35.871,147.533,84
-35.883,147.489,100
-35.894,147.446,100
-35.866,147.482,98
-35.878,147.436,69
-35.849,147.675,89
-35.886,147.531,70
-35.897,147.487,100
-35.908,147.444,68
-35.87,147.523,100
-35.881,147.481,100
-35.892,147.436,100
-35.864,147.473,94
-35.405,148.01,68
-35.418,147.96,95
-35.387,148.006,70
-35.401,147.954,96
-35.406,148.004,83
-35.42,147.953,86
-35.389,147.998,83
-35.402,147.947,91
-31.233,121.21,91
-31.244,121.163,94
-31.256,121.117,88
-31.233,121.202,95
-31.245,121.155,97
-31.256,121.109,88
-31.227,121.15,70
-41.724,148.054,77
-41.726,148.036,100
-41.713,148.053,100
-41.715,148.035,100
-41.717,148.016,100
-41.704,148.033,100
-41.706,148.015,100
-41.695,148.013,100
-41.697,147.995,97
-41.686,147.993,99
-41.598,147.841,78
-41.587,147.839,100
-41.598,147.835,70
-41.587,147.834,89
-41.575,147.833,100
-41.564,147.831,100
-37.755,149.247,85
-37.776,148.892,100
-37.761,148.931,71
-37.71,149.273,89
-37.73,149.017,100
-37.717,149.042,100
-37.722,149.002,100
-37.704,149.067,87
-37.706,149.054,78
-37.716,148.973,94
-37.692,149.092,95
-37.693,149.079,100
-37.682,149.091,91
-37.657,149.045,100
-37.63,149.191,88
-37.649,149.03,100
-37.65,149.016,80
-37.683,148.727,100
-37.693,148.629,100
-37.628,149.198,81
-37.647,149.038,100
-37.648,149.024,98
-37.693,148.638,95
-37.615,149.223,99
-37.617,149.209,91
-37.639,149.022,78
-37.64,149.009,85
-37.685,148.622,100
-37.594,149.314,70
-37.615,149.141,100
-37.618,149.114,100
-37.626,149.048,86
-37.629,149.02,75
-37.635,148.967,90
-37.675,148.62,73
-37.676,148.606,78
-37.583,149.325,100
-37.585,149.312,100
-37.605,149.139,100
-37.606,149.126,100
-37.608,149.113,100
-37.61,149.099,100
-37.619,149.019,100
-37.644,148.8,100
-37.57,149.349,100
-37.572,149.336,100
-37.573,149.323,100
-37.609,149.017,86
-37.611,149.004,82
-37.636,148.785,65
-37.661,148.56,87
-37.56,149.348,100
-37.598,149.029,97
-37.601,149.003,91
-37.602,148.989,100
-37.624,148.797,100
-37.626,148.783,68
-37.551,149.346,100
-37.557,149.293,81
-37.559,149.28,100
-37.588,149.027,100
-37.589,149.014,100
-37.593,148.987,100
-37.594,148.973,99
-37.602,148.904,69
-37.692,148.091,79
-37.546,149.304,100
-37.547,149.291,100
-37.578,149.025,79
-37.477,149.802,68
-37.527,149.381,100
-37.528,149.368,100
-37.535,149.316,100
-37.598,148.764,98
-37.47,149.775,68
-37.507,149.47,93
-37.508,149.457,82
-37.519,149.367,69
-37.523,149.327,100
-37.552,149.075,78
-37.554,149.062,83
-37.467,149.768,96
-37.505,149.463,100
-37.515,149.373,100
-37.52,149.334,68
-37.522,149.32,100
-37.53,149.255,100
-37.552,149.069,100
-37.503,149.397,100
-37.504,149.384,100
-37.506,149.371,100
-37.511,149.332,100
-37.512,149.319,100
-37.518,149.266,100
-37.52,149.253,100
-37.542,149.067,86
-37.583,148.713,76
-37.585,148.699,93
-37.658,148.048,80
-37.464,149.638,100
-37.465,149.626,93
-37.491,149.408,100
-37.493,149.395,100
-37.495,149.382,92
-37.501,149.33,93
-37.502,149.317,100
-37.507,149.278,100
-37.509,149.265,100
-37.479,149.432,79
-37.48,149.419,100
-37.482,149.406,90
-37.497,149.276,100
-37.499,149.263,65
-37.449,149.518,80
-37.45,149.505,74
-37.551,148.635,100
-37.553,148.621,100
-37.441,149.504,75
-37.442,149.491,96
-37.444,149.478,80
-37.445,149.465,100
-37.447,149.452,83
-37.656,147.561,86
-37.434,149.476,100
-37.436,149.464,100
-37.531,148.632,100
-37.423,149.487,96
-37.461,149.161,68
-37.523,148.616,100
-37.637,147.541,100
-37.416,149.46,100
-37.518,148.572,81
-37.413,149.466,100
-37.414,149.453,100
-37.519,148.567,74
-37.631,147.551,100
-37.633,147.535,100
-37.403,149.464,100
-37.436,149.112,78
-37.61,147.548,100
-37.59,147.529,100
-37.592,147.513,98
-38.078,141.176,77
-37.397,149.184,99
-37.576,147.56,96
-37.578,147.544,78
-37.581,147.511,86
-38.027,141.857,86
-37.389,149.169,100
-37.39,149.156,100
-37.467,148.486,86
-37.566,147.558,100
-37.567,147.542,100
-37.569,147.526,100
-37.384,149.128,90
-37.393,149.049,85
-37.395,149.035,96
-37.458,148.471,92
-37.382,149.061,100
-37.395,148.941,100
-37.397,148.927,100
-37.45,148.454,87
-37.369,149.087,100
-37.37,149.073,86
-37.384,148.953,97
-37.433,148.509,94
-37.363,149.119,93
-37.365,149.106,91
-37.366,149.093,78
-37.368,149.08,100
-37.382,148.959,86
-37.384,148.946,92
-37.435,148.503,88
-37.355,149.105,100
-37.356,149.092,83
-37.366,149.01,89
-37.359,148.983,100
-37.361,148.79,100
-37.348,148.816,100
-37.282,149.305,100
-37.283,149.292,100
-37.345,148.758,95
-37.272,149.303,88
-37.273,149.291,99
-37.379,148.171,85
-37.376,148.224,95
-37.382,148.165,83
-37.364,148.237,73
-37.365,148.222,92
-37.296,148.744,94
-37.286,148.742,100
-37.422,147.508,66
-37.411,147.507,100
-37.413,147.491,100
-37.261,148.695,70
-37.365,147.737,100
-37.367,147.722,92
-37.355,147.735,88
-37.357,147.72,100
-37.358,147.704,85
-37.36,147.689,74
-37.361,147.674,99
-37.364,147.644,100
-37.351,147.673,98
-37.357,147.612,100
-37.346,147.666,70
-37.351,147.62,100
-37.353,147.604,89
-37.287,147.919,81
-37.271,147.964,83
-37.276,147.918,94
-37.258,147.99,100
-37.26,147.976,100
-37.261,147.962,95
-37.264,147.932,81
-37.193,148.204,91
-37.195,148.189,83
-37.203,148.138,72
-37.186,148.198,83
-37.155,148.381,92
-37.164,148.117,95
-37.155,148.103,100
-37.156,148.089,79
-37.123,148.302,82
-37.145,148.101,92
-37.146,148.087,100
-37.113,148.301,99
-37.136,148.085,100
-37.126,148.084,100
-37.115,148.082,100
-37.133,147.921,79
-37.134,147.906,100
-37.117,148.09,100
-37.119,148.076,100
-37.136,147.915,100
-37.138,147.9,96
-37.107,148.089,100
-37.126,147.913,100
-37.128,147.898,100
-37.095,148.103,98
-37.096,148.088,100
-37.116,147.911,100
-37.118,147.896,100
-37.119,147.88,100
-37.121,147.864,74
-37.202,147.094,94
-37.086,148.087,100
-37.088,148.073,100
-37.107,147.894,100
-37.111,147.862,93
-37.19,147.109,95
-37.192,147.093,100
-37.248,146.525,79
-37.25,146.509,100
-37.076,148.085,100
-37.078,148.07,100
-37.097,147.892,100
-37.099,147.876,100
-37.1,147.86,93
-37.179,147.108,92
-37.181,147.092,100
-37.235,146.543,100
-37.237,146.525,100
-37.238,146.509,100
-37.064,148.096,70
-37.066,148.081,100
-37.068,148.067,100
-37.224,146.543,100
-37.225,146.525,100
-37.227,146.508,100
-37.054,148.094,100
-37.056,148.081,100
-37.057,148.067,100
-37.031,148.12,100
-37.032,148.105,100
-37.02,148.118,73
-37.022,148.104,100
-37.104,147.312,99
-37.024,148.114,100
-37.025,148.099,100
-37.099,147.321,100
-37.101,147.306,100
-37.128,147.043,79
-37.089,147.319,100
-37.09,147.304,100
-37.117,147.043,100
-37.119,147.025,100
-36.975,148.266,94
-37.078,147.318,100
-37.079,147.302,100
-37.083,147.271,68
-37.106,147.043,100
-37.108,147.023,100
-37.11,147.005,98
-36.965,148.265,100
-37.089,147.108,90
-37.09,147.091,88
-37.092,147.075,82
-37.097,147.021,100
-37.099,147.004,100
-37.101,146.989,68
-36.954,148.277,89
-36.955,148.263,79
-37.058,147.299,84
-37.068,147.202,100
-37.078,147.105,72
-37.083,147.055,68
-37.039,147.376,100
-37.041,147.36,100
-37.057,147.201,83
-37.067,147.103,100
-37.069,147.086,100
-37.071,147.069,83
-37.072,147.051,97
-37.076,147.019,94
-37.077,147.004,100
-37.029,147.374,100
-37.03,147.358,100
-37.032,147.342,100
-37.046,147.199,100
-37.056,147.102,67
-37.058,147.085,100
-37.06,147.067,100
-37.016,147.389,80
-37.018,147.374,100
-37.02,147.357,100
-37.021,147.341,100
-37.023,147.325,92
-37.047,147.084,100
-37.049,147.065,100
-37.007,147.372,100
-37.009,147.356,100
-37.011,147.34,100
-37.012,147.324,100
-37.012,147.382,100
-37.014,147.367,100
-37.016,147.35,100
-37.018,147.334,100
-37.045,147.076,80
-37.002,147.381,100
-37.003,147.366,100
-37.005,147.349,100
-37.007,147.333,100
